ID Major Occupation Group,Major Occupation Group,ID Minor Occupation Group,Minor Occupation Group,ID Broad Occupation,Broad Occupation,ID Detailed Occupation,Detailed Occupation,ID Year,Year,ID Industry Sector,Industry Sector,ID Workforce Status,Workforce Status,Total Population,Total Population MOE Appx,Average Wage,Average Wage Appx MOE,Record Count,yiopop RCA,Slug Detailed Occupation,Workforce Prev,Workforce Growth,Wage Prev,Average Wage Growth,Share
450000-490000,"Natural resources, construction, & maintenance occupations",450000,"Farming, Fishing, & Forestry Occupations",450000,"Farming, Fishing, & Forestry Occupations",454020,Logging workers,2019,2019,92,Public Administration,True,True,345,456.0199066483209,38058.36811594203,41594.22533017665,24,0.1658899672537653,logging-workers,409.0,-15.647921760391196,34333.606356968216,10.848734386499574,0.0048136086996559
450000-490000,"Natural resources, construction, & maintenance occupations",470000,Construction & Extraction Occupations,470000,Construction & Extraction Occupations,471011,Firstline supervisors of construction trades & extraction workers,2019,2019,92,Public Administration,True,True,4231,1596.945445408982,77669.4131411014,20614.250520667425,247,0.1229692445166485,firstline-supervisors-of-construction-trades-extraction-workers,4175.0,1.341317365269461,76137.43856287425,2.0121173067334617,0.0590329808934615
450000-490000,"Natural resources, construction, & maintenance occupations",470000,Construction & Extraction Occupations,470000,Construction & Extraction Occupations,472011,Boilermakers,2019,2019,92,Public Administration,True,True,132,282.07300881454444,75574.06818181818,74912.13151953158,10,0.1716039686054713,boilermakers,166.0,-20.48192771084337,72660.60843373495,4.009682565127774,0.0018417285459553
450000-490000,"Natural resources, construction, & maintenance occupations",470000,Construction & Extraction Occupations,470000,Construction & Extraction Occupations,472031,Carpenters,2019,2019,92,Public Administration,True,True,3340,1418.8716282611572,49784.40778443114,13574.00786119732,186,0.0709097052557776,carpenters,3711.0,-9.997305308542172,47662.4567502021,4.452038730085058,0.0466013132082632
450000-490000,"Natural resources, construction, & maintenance occupations",470000,Construction & Extraction Occupations,470000,Construction & Extraction Occupations,472061,Construction laborers,2019,2019,92,Public Administration,True,True,4142,1580.0606043302864,51545.59174311927,17174.34883831401,199,0.0554296054327713,construction-laborers,4235.0,-2.1959858323494688,49240.45360094451,4.6813909572322485,0.0577912093738402
450000-490000,"Natural resources, construction, & maintenance occupations",470000,Construction & Extraction Occupations,470000,Construction & Extraction Occupations,472070,Construction equipment operators,2019,2019,92,Public Administration,True,True,8144,2215.5508588516545,48008.31213163065,9054.195715454996,435,0.4745758826971797,construction-equipment-operators,7993.0,1.8891530088827724,46855.94157387714,2.4593904615844293,0.113629070289849
450000-490000,"Natural resources, construction, & maintenance occupations",470000,Construction & Extraction Occupations,470000,Construction & Extraction Occupations,472111,Electricians,2019,2019,92,Public Administration,True,True,15516,3058.031387769006,60007.05813353957,5774.728268403025,721,0.3989370685581392,electricians,15159.0,2.355036611913715,57482.04188930668,4.392704506035672,0.2164868190836563
450000-490000,"Natural resources, construction, & maintenance occupations",470000,Construction & Extraction Occupations,470000,Construction & Extraction Occupations,472130,Insulation workers,2019,2019,92,Public Administration,True,True,161,311.5210952440915,56416.950310559005,46694.312208864365,5,0.0778912244761322,insulation-workers,218.0,-26.146788990825687,46458.97247706422,21.43391750304168,0.0022463507265061
450000-490000,"Natural resources, construction, & maintenance occupations",470000,Construction & Extraction Occupations,470000,Construction & Extraction Occupations,472140,Painters & paperhangers,2019,2019,92,Public Administration,True,True,4255,1601.4681820174053,45669.31468860165,7977.2566732701425,192,0.1955421334507281,painters-paperhangers,4192.0,1.5028625954198471,46734.71588740458,-2.279678347397562,0.0593678406290898
450000-490000,"Natural resources, construction, & maintenance occupations",470000,Construction & Extraction Occupations,470000,Construction & Extraction Occupations,472151,Pipelayers,2019,2019,92,Public Administration,True,True,336,450.0325283085032,55752.99702380953,29111.75012173949,24,0.1317206211039812,pipelayers,378.0,-11.11111111111111,60130.68783068783,-7.2802939144895955,0.0046880362987953
450000-490000,"Natural resources, construction, & maintenance occupations",470000,Construction & Extraction Occupations,470000,Construction & Extraction Occupations,472152,"Plumbers, pipefitters, and steamfitters",2019,2019,92,Public Administration,True,True,4929,1723.6415519372383,57352.42320957598,12269.028208135183,234,0.2055892562793839,plumbers-pipefitters-and-steamfitters,4187.0,17.72151898734177,53415.86744685932,7.369637433358039,0.0687718182046495
450000-490000,"Natural resources, construction, & maintenance occupations",470000,Construction & Extraction Occupations,470000,Construction & Extraction Occupations,472211,Sheet metal workers,2019,2019,92,Public Administration,True,True,3195,1387.731718093743,53850.65446009389,9337.418676638294,136,0.5398362667781722,sheet-metal-workers,3296.0,-3.0643203883495147,52476.60285194175,2.6184080780322585,0.0445782023055092
450000-490000,"Natural resources, construction, & maintenance occupations",470000,Construction & Extraction Occupations,470000,Construction & Extraction Occupations,472221,Structural iron & steel workers,2019,2019,92,Public Administration,True,True,541,571.0479799224859,42644.57486136784,21304.52982252292,25,0.1906801011401474,structural-iron-steel-workers,556.0,-2.697841726618705,44046.99100719424,-3.1839090792770564,0.0075482965406198
450000-490000,"Natural resources, construction, & maintenance occupations",470000,Construction & Extraction Occupations,470000,Construction & Extraction Occupations,472XXX,"Brickmasons, blockmasons, stonemasons, & reinforcing iron & rebar workers",2019,2019,92,Public Administration,True,True,326,443.2850468237704,76390.95705521472,32036.7496594556,16,0.0524422014203359,brickmasons-blockmasons-stonemasons-reinforcing-iron-rebar-workers,388.0,-15.979381443298967,72657.90463917526,5.137847608705592,0.0045485114089502
450000-490000,"Natural resources, construction, & maintenance occupations",470000,Construction & Extraction Occupations,470000,Construction & Extraction Occupations,473010,"Helpers, construction trades",2019,2019,92,Public Administration,True,True,233,374.7592647368586,29168.32618025751,18349.830377990205,12,0.1153838269123687,helpers-construction-trades,374.0,-37.70053475935829,32174.155080213903,-9.342370895094252,0.0032509299333908
450000-490000,"Natural resources, construction, & maintenance occupations",470000,Construction & Extraction Occupations,470000,Construction & Extraction Occupations,474011,Construction & building inspectors,2019,2019,92,Public Administration,True,True,25237,3899.928910896006,60557.85279549867,4235.25716148442,1399,5.887224040785462,construction-building-inspectors,25047.0,0.7585738811035253,57553.32215434982,5.220429557638958,0.3521189645020775
450000-490000,"Natural resources, construction, & maintenance occupations",470000,Construction & Extraction Occupations,470000,Construction & Extraction Occupations,474031,Fence erectors,2019,2019,92,Public Administration,True,True,73,209.7664758088452,15178.698630136989,30125.989213691013,6,0.0606899840439996,fence-erectors,89.0,-17.97752808988764,18050.67415730337,-15.910627504205282,0.0010185316958692
450000-490000,"Natural resources, construction, & maintenance occupations",470000,Construction & Extraction Occupations,470000,Construction & Extraction Occupations,474041,Hazardous materials removal workers,2019,2019,92,Public Administration,True,True,1856,1057.696406191837,56866.4380387931,15951.61662415272,76,1.2229038044023628,hazardous-materials-removal-workers,2031.0,-8.616445100935499,56488.81043820778,0.6684998279409732,0.0258958195552504
450000-490000,"Natural resources, construction, & maintenance occupations",470000,Construction & Extraction Occupations,470000,Construction & Extraction Occupations,474051,Highway maintenance workers,2019,2019,92,Public Administration,True,True,5342,1794.3984420947725,42185.01291651067,9341.712392602023,270,1.1010947821474713,highway-maintenance-workers,4818.0,10.87588210875882,42638.08364466584,-1.0625963679112171,0.0745341961552521
450000-490000,"Natural resources, construction, & maintenance occupations",470000,Construction & Extraction Occupations,470000,Construction & Extraction Occupations,474061,Railtrack laying & maintenance equipment operators,2019,2019,92,Public Administration,True,True,124,273.39175933139614,65946.59677419355,82531.74061547502,5,0.2561401751321568,railtrack-laying-maintenance-equipment-operators,219.0,-43.37899543378995,56491.92694063927,16.736320294914133,0.0017301086340792
450000-490000,"Natural resources, construction, & maintenance occupations",470000,Construction & Extraction Occupations,470000,Construction & Extraction Occupations,4740XX,Other construction and related workers,2019,2019,92,Public Administration,True,True,525,562.5403021580842,49767.44,25871.419123805,23,0.2219521590070473,other-construction-and-related-workers,531.0,-1.1299435028248588,51886.80979284369,-4.08460223572272,0.0073250567168677
450000-490000,"Natural resources, construction, & maintenance occupations",470000,Construction & Extraction Occupations,470000,Construction & Extraction Occupations,475020,Surface mining machine operators and earth drillers,2019,2019,92,Public Administration,True,True,185,333.9337789182904,57551.086486486485,39261.83671363113,9,0.1123064687950837,surface-mining-machine-operators-and-earth-drillers,196.0,-5.612244897959184,53679.02551020408,7.2133592953291314,0.0025812104621343
450000-490000,"Natural resources, construction, & maintenance occupations",470000,Construction & Extraction Occupations,470000,Construction & Extraction Occupations,475032,"Explosives workers, ordnance handling experts, and blasters",2019,2019,92,Public Administration,True,True,2094,1123.4662573963249,63947.82521489971,19452.56985886469,89,2.2243340277475228,explosives-workers-ordnance-handling-experts-and-blasters,1959.0,6.891271056661561,70367.21235324146,-9.12269638609044,0.0292165119335638
450000-490000,"Natural resources, construction, & maintenance occupations",470000,Construction & Extraction Occupations,470000,Construction & Extraction Occupations,4750XX,"Miscellaneous extraction workers, including roof bolters & helpers",2019,2019,92,Public Administration,True,True,105,251.5760271510073,66738.21904761904,72184.55502745249,6,0.029305502503181,miscellaneous-extraction-workers-including-roof-bolters-helpers,56.0,87.5,47133.69642857143,41.59343337044913,0.0014650113433735
450000-490000,"Natural resources, construction, & maintenance occupations",490000,"Installation, maintenance, & repair occupations",490000,"Installation, maintenance, & repair occupations",491011,"Firstline supervisors of mechanics, installers, & repairers",2019,2019,92,Public Administration,True,True,16437,3147.472780580764,65732.86944089553,5390.719837403378,842,1.266951386327147,firstline-supervisors-of-mechanics-installers-repairers,17022.0,-3.4367289390200915,62826.46892257079,4.626076505917717,0.22933706143839
450000-490000,"Natural resources, construction, & maintenance occupations",490000,"Installation, maintenance, & repair occupations",490000,"Installation, maintenance, & repair occupations",492011,"Computer, automated teller, & office machine repairers",2019,2019,92,Public Administration,True,True,6807,2025.5486247234928,56697.76862053768,8745.637940631528,278,0.8429699308502017,computer-automated-teller-office-machine-repairers,7695.0,-11.539961013645224,54474.41377517869,4.08146630918325,0.0949745925175592
450000-490000,"Natural resources, construction, & maintenance occupations",490000,"Installation, maintenance, & repair occupations",490000,"Installation, maintenance, & repair occupations",492020,Radio & telecommunications equipment installers & repairers,2019,2019,92,Public Administration,True,True,7532,2130.683254287632,64873.58669676049,18593.14699864128,361,0.9705023153684956,radio-telecommunications-equipment-installers-repairers,7772.0,-3.0880082346886257,63963.31356150283,1.4231175412487065,0.1050901470313289
450000-490000,"Natural resources, construction, & maintenance occupations",490000,"Installation, maintenance, & repair occupations",490000,"Installation, maintenance, & repair occupations",492091,Avionics technicians,2019,2019,92,Public Administration,True,True,3287,1407.569348018423,51770.303011864926,10834.839635468332,138,2.77495609093729,avionics-technicians,3814.0,-13.817514420555844,53030.914263240695,-2.377125246451924,0.0458618312920841
450000-490000,"Natural resources, construction, & maintenance occupations",490000,"Installation, maintenance, & repair occupations",490000,"Installation, maintenance, & repair occupations",492092,"Electric motor, power tool, & related repairers",2019,2019,92,Public Administration,True,True,931,749.1145575752823,64143.3276047261,18481.58935882337,36,0.7827774277876882,electric-motor-power-tool-related-repairers,970.0,-4.020618556701031,60433.944329896905,6.137913578138157,0.0129897672445787
450000-490000,"Natural resources, construction, & maintenance occupations",490000,"Installation, maintenance, & repair occupations",490000,"Installation, maintenance, & repair occupations",492097,Electronic home entertainment equipment installers & repairers,2019,2019,92,Public Administration,True,True,159,309.58013703102614,64217.3962264151,23325.515645401272,8,0.1016351701112419,electronic-home-entertainment-equipment-installers-repairers,183.0,-13.114754098360656,66961.03825136612,-4.0973707944187145,0.002218445748537
450000-490000,"Natural resources, construction, & maintenance occupations",490000,"Installation, maintenance, & repair occupations",490000,"Installation, maintenance, & repair occupations",492098,Security & fire alarm systems installers,2019,2019,92,Public Administration,True,True,637,619.6458461326312,59225.800627943485,19006.50487175987,31,0.2333248095187497,security-fire-alarm-systems-installers,623.0,2.247191011235955,50207.036918138045,17.963146728834893,0.0088877354831328
450000-490000,"Natural resources, construction, & maintenance occupations",490000,"Installation, maintenance, & repair occupations",490000,"Installation, maintenance, & repair occupations",49209X,"Electrical & electronics repairers, transportation equipment, & industrial & utility",2019,2019,92,Public Administration,True,True,1263,872.5183829166074,69184.98970704671,26100.268365719123,49,0.8558289231496046,electrical-electronics-repairers-transportation-equipment-industrial-utility,1631.0,-22.56284488044145,63295.48927038626,9.30477116860828,0.017621993587436
450000-490000,"Natural resources, construction, & maintenance occupations",490000,"Installation, maintenance, & repair occupations",490000,"Installation, maintenance, & repair occupations",493011,Aircraft mechanics & service technicians,2019,2019,92,Public Administration,True,True,27808,4093.7276041340265,54445.38578826237,3733.887814408292,1061,3.0206030522708285,aircraft-mechanics-service-technicians,29908.0,-7.0215327002808605,53074.4354687709,2.583070940619128,0.3879908136812526
450000-490000,"Natural resources, construction, & maintenance occupations",490000,"Installation, maintenance, & repair occupations",490000,"Installation, maintenance, & repair occupations",493021,Automotive body & related repairers,2019,2019,92,Public Administration,True,True,153,303.6828385592327,49130.22222222222,35553.72751651247,7,0.0246254588846893,automotive-body-related-repairers,125.0,22.4,52164.392,-5.816553517536984,0.00213473081463
450000-490000,"Natural resources, construction, & maintenance occupations",490000,"Installation, maintenance, & repair occupations",490000,"Installation, maintenance, & repair occupations",493023,Automotive service technicians & mechanics,2019,2019,92,Public Administration,True,True,10877,2560.432942947859,51555.72667095707,8664.741758443688,533,0.2931701276458369,automotive-service-technicians-mechanics,11559.0,-5.900164374080803,48911.29950687776,5.406577193287324,0.1517612226845147
450000-490000,"Natural resources, construction, & maintenance occupations",490000,"Installation, maintenance, & repair occupations",490000,"Installation, maintenance, & repair occupations",493031,Bus & truck mechanics & diesel engine specialists,2019,2019,92,Public Administration,True,True,14988,3005.5549199032425,48390.50934080598,4170.179509928905,646,1.0384119683977286,bus-truck-mechanics-diesel-engine-specialists,15610.0,-3.9846252402306215,47327.4404868674,2.246199758538739,0.209119904899835
450000-490000,"Natural resources, construction, & maintenance occupations",490000,"Installation, maintenance, & repair occupations",490000,"Installation, maintenance, & repair occupations",493040,Heavy vehicle & mobile equipment service technicians & mechanics,2019,2019,92,Public Administration,True,True,5643,1844.2573644448207,55554.18217260323,6096.441193583579,251,0.5248196569871199,heavy-vehicle-mobile-equipment-service-technicians-mechanics,5479.0,2.993246942872787,52713.77915678044,5.388350183307692,0.0787338953395896
450000-490000,"Natural resources, construction, & maintenance occupations",490000,"Installation, maintenance, & repair occupations",490000,"Installation, maintenance, & repair occupations",493050,Small engine mechanics,2019,2019,92,Public Administration,True,True,965,762.6705965664082,46225.32953367876,13453.47502836113,36,0.5178335126016796,small-engine-mechanics,1215.0,-20.5761316872428,41724.58106995885,10.786803242370691,0.0134641518700521
450000-490000,"Natural resources, construction, & maintenance occupations",490000,"Installation, maintenance, & repair occupations",490000,"Installation, maintenance, & repair occupations",493090,"Miscellaneous vehicle & mobile equipment mechanics, installers, & repairers",2019,2019,92,Public Administration,True,True,289,417.3719487707853,36174.78546712803,16909.55736373618,13,0.0720074399305868,miscellaneous-vehicle-mobile-equipment-mechanics-installers-repairers,230.0,25.65217391304348,37412.06086956522,-3.307156498945279,0.0040322693165233
450000-490000,"Natural resources, construction, & maintenance occupations",490000,"Installation, maintenance, & repair occupations",490000,"Installation, maintenance, & repair occupations",499010,Control & valve installers & repairers,2019,2019,92,Public Administration,True,True,1192,847.6394131016325,64764.00251677852,47977.90973131669,48,1.1831272321575377,control-valve-installers-repairers,1053.0,13.200379867046532,62893.42735042735,2.974198171660713,0.0166313668695358
450000-490000,"Natural resources, construction, & maintenance occupations",490000,"Installation, maintenance, & repair occupations",490000,"Installation, maintenance, & repair occupations",499021,"Heating, air conditioning, & refrigeration mechanics & installers",2019,2019,92,Public Administration,True,True,6054,1910.236363504769,52096.0485629336,8668.827568635063,267,0.3269656451559405,heating-air-conditioning-refrigeration-mechanics-installers,5946.0,1.8163471241170528,51045.61520349815,2.057832695810982,0.0844683683122232
450000-490000,"Natural resources, construction, & maintenance occupations",490000,"Installation, maintenance, & repair occupations",490000,"Installation, maintenance, & repair occupations",499043,"Maintenance workers, machinery",2019,2019,92,Public Administration,True,True,356,463.2327295162003,48399.29213483146,40050.13549343939,16,0.2488822943249895,maintenance-workers-machinery,302.0,17.880794701986755,46560.377483443706,3.9495269385254703,0.0049670860784855
450000-490000,"Natural resources, construction, & maintenance occupations",490000,"Installation, maintenance, & repair occupations",490000,"Installation, maintenance, & repair occupations",49904X,Industrial & refractory machinery mechanics,2019,2019,92,Public Administration,True,True,6445,1970.955361680142,49859.74445306439,7298.937750190059,308,0.3471362825313254,industrial-refractory-machinery-mechanics,6422.0,0.3581438804110868,48332.53534724385,3.1597951459577827,0.0899237915051666
450000-490000,"Natural resources, construction, & maintenance occupations",490000,"Installation, maintenance, & repair occupations",490000,"Installation, maintenance, & repair occupations",499051,Electrical powerline installers & repairers,2019,2019,92,Public Administration,True,True,758,675.9401632775894,58393.00527704485,26382.084635950312,35,0.1358230129884546,electrical-powerline-installers-repairers,753.0,0.6640106241699867,59035.20185922975,-1.0878197447621507,0.0105759866502585
450000-490000,"Natural resources, construction, & maintenance occupations",490000,"Installation, maintenance, & repair occupations",490000,"Installation, maintenance, & repair occupations",499052,Telecommunications line installers & repairers,2019,2019,92,Public Administration,True,True,705,651.8809436071509,59395.85815602837,26037.165904347432,34,0.1010710725751748,telecommunications-line-installers-repairers,853.0,-17.35052754982415,52531.058616647126,13.068077667115178,0.0098365047340795
450000-490000,"Natural resources, construction, & maintenance occupations",490000,"Installation, maintenance, & repair occupations",490000,"Installation, maintenance, & repair occupations",499060,Precision instrument & equipment repairers,2019,2019,92,Public Administration,True,True,1137,827.8531911891303,56241.20316622692,24100.77781476284,46,0.4177324329992293,precision-instrument-equipment-repairers,1237.0,-8.084074373484237,53975.2077607114,4.198215253865012,0.0158639799753878
450000-490000,"Natural resources, construction, & maintenance occupations",490000,"Installation, maintenance, & repair occupations",490000,"Installation, maintenance, & repair occupations",499071,"Maintenance & repair workers, general",2019,2019,92,Public Administration,True,True,32880,4451.358219669942,49461.76110097324,3300.263864100481,1684,1.2296443247533635,maintenance-repair-workers-general,31564.0,4.169306805221138,48355.57527563047,2.287607621328932,0.4587578378106871
450000-490000,"Natural resources, construction, & maintenance occupations",490000,"Installation, maintenance, & repair occupations",490000,"Installation, maintenance, & repair occupations",499091,"Coin, vending, & amusement machine servicers & repairers",2019,2019,92,Public Administration,True,True,272,404.9102890636852,33875.055147058825,33244.82282414786,12,0.1758486896042141,coin-vending-amusement-machine-servicers-repairers,350.0,-22.285714285714285,39763.014285714286,-14.807627752634527,0.0037950770037867
450000-490000,"Natural resources, construction, & maintenance occupations",490000,"Installation, maintenance, & repair occupations",490000,"Installation, maintenance, & repair occupations",499094,Locksmiths & safe repairers,2019,2019,92,Public Administration,True,True,1077,805.7142307359367,49516.36490250696,11656.667188401234,60,0.9698706763560891,locksmiths-safe-repairers,1127.0,-4.436557231588288,51640.95829636202,-4.114163377182586,0.0150268306363172
450000-490000,"Natural resources, construction, & maintenance occupations",490000,"Installation, maintenance, & repair occupations",490000,"Installation, maintenance, & repair occupations",499096,Riggers,2019,2019,92,Public Administration,True,True,597,599.875397371244,61027.17252931323,31906.706464234347,27,1.043012903246265,riggers,580.0,2.931034482758621,59432.40517241379,2.683329662114486,0.0083296359237524
450000-490000,"Natural resources, construction, & maintenance occupations",490000,"Installation, maintenance, & repair occupations",490000,"Installation, maintenance, & repair occupations",499098,"Helpersinstallation, maintenance, & repair workers ",2019,2019,92,Public Administration,True,True,119,267.8231201029671,28970.62184873949,25637.73384271701,7,0.1135981764359619,helpersinstallation-maintenance-repair-workers,141.0,-15.602836879432624,27909.5390070922,3.80186444992036,0.0016603461891566
450000-490000,"Natural resources, construction, & maintenance occupations",490000,"Installation, maintenance, & repair occupations",490000,"Installation, maintenance, & repair occupations",4990XX,"Miscellaneous installation, maintenance, & repair workers, including wind turbine service technicians",2019,2019,92,Public Administration,True,True,7684,2152.0739602122057,53573.10450286309,7258.489414955627,363,0.6510099520443282,miscellaneous-installation-maintenance-repair-workers-including-wind-turbine-service-technicians,8230.0,-6.634264884568651,52711.86306196841,1.6338664408089651,0.1072109253569744
450000-490000,"Natural resources, construction, & maintenance occupations",450000,"Farming, Fishing, & Forestry Occupations",450000,"Farming, Fishing, & Forestry Occupations",451011,"Firstline supervisors of farming, fishing, & forestry workers",2018,2018,92,Public Administration,True,True,464,528.8506714775953,47527.39655172414,32847.27257563251,26,0.1635052725528707,firstline-supervisors-of-farming-fishing-forestry-workers,464.0,0.0,56788.22198275862,-16.307651670880187,0.0065052221932945
450000-490000,"Natural resources, construction, & maintenance occupations",450000,"Farming, Fishing, & Forestry Occupations",450000,"Farming, Fishing, & Forestry Occupations",452011,Agricultural inspectors,2018,2018,92,Public Administration,True,True,9817,2432.481692498233,55986.3553020271,6563.020622133232,549,14.857568911653122,agricultural-inspectors,10237.0,-4.102764481781771,54966.48393083912,1.8554422590886888,0.137633116964596
450000-490000,"Natural resources, construction, & maintenance occupations",450000,"Farming, Fishing, & Forestry Occupations",450000,"Farming, Fishing, & Forestry Occupations",452041,"Graders & sorters, agricultural products",2018,2018,92,Public Administration,True,True,439,514.4064045374427,48584.2437357631,36250.14243581885,23,0.1610861156134478,graders-sorters-agricultural-products,448.0,-2.008928571428572,47710.13392857143,1.8321260814323697,0.0061547253078799
450000-490000,"Natural resources, construction, & maintenance occupations",450000,"Farming, Fishing, & Forestry Occupations",450000,"Farming, Fishing, & Forestry Occupations",4520XX,"Miscellaneous agricultural workers, including animal breeders",2018,2018,92,Public Administration,True,True,1318,891.3135466183412,35669.66388467375,19724.48389259297,69,0.0335072665573428,miscellaneous-agricultural-workers-including-animal-breeders,953.0,38.30010493179433,37419.07660020986,-4.675189434060758,0.0184781957990564
450000-490000,"Natural resources, construction, & maintenance occupations",450000,"Farming, Fishing, & Forestry Occupations",450000,"Farming, Fishing, & Forestry Occupations",453031,Fishing and hunting workers,2018,2018,92,Public Administration,True,True,778,684.7994489430622,40285.08354755784,25990.047660522745,42,0.7701574691076688,fishing-and-hunting-workers,,,,,0.0109074630741016
450000-490000,"Natural resources, construction, & maintenance occupations",450000,"Farming, Fishing, & Forestry Occupations",450000,"Farming, Fishing, & Forestry Occupations",454011,Forest & conservation workers,2018,2018,92,Public Administration,True,True,2032,1106.7093878193823,38071.73917322834,12224.556448848232,118,2.796811711834312,forest-conservation-workers,2053.0,-1.0228933268387723,34927.14856307842,9.003284663993655,0.0284883868464968
450000-490000,"Natural resources, construction, & maintenance occupations",450000,"Farming, Fishing, & Forestry Occupations",450000,"Farming, Fishing, & Forestry Occupations",454020,Logging workers,2018,2018,92,Public Administration,True,True,409,496.518923907367,34333.606356968216,35944.58408431546,27,0.1862506730728903,logging-workers,385.0,6.233766233766234,27846.737662337662,23.294896419424944,0.0057341290453824
450000-490000,"Natural resources, construction, & maintenance occupations",470000,Construction & Extraction Occupations,470000,Construction & Extraction Occupations,471011,Firstline supervisors of construction trades & extraction workers,2018,2018,92,Public Administration,True,True,4175,1586.3419193383495,76137.43856287425,20517.36298033875,236,0.1187019576841488,firstline-supervisors-of-construction-trades-extraction-workers,4030.0,3.598014888337469,74374.87096774194,2.3698428947819914,0.0585329798642343
450000-490000,"Natural resources, construction, & maintenance occupations",470000,Construction & Extraction Occupations,470000,Construction & Extraction Occupations,472011,Boilermakers,2018,2018,92,Public Administration,True,True,166,316.3213869809229,72660.60843373495,58552.62983595936,12,0.2300706520952138,boilermakers,218.0,-23.85321100917432,64202.279816513765,13.174498851745724,0.0023272993191527
450000-490000,"Natural resources, construction, & maintenance occupations",470000,Construction & Extraction Occupations,470000,Construction & Extraction Occupations,472031,Carpenters,2018,2018,92,Public Administration,True,True,3711,1495.59748707561,47662.4567502021,12496.41462783838,207,0.0802187294701975,carpenters,3699.0,0.32441200324412,47316.557447958905,0.7310322662920565,0.0520277576709397
450000-490000,"Natural resources, construction, & maintenance occupations",470000,Construction & Extraction Occupations,470000,Construction & Extraction Occupations,472061,Construction laborers,2018,2018,92,Public Administration,True,True,4235,1597.6997934068688,49240.45360094451,16621.966615350517,203,0.0572959512390103,construction-laborers,4252.0,-0.3998118532455315,47180.95037629351,4.365116022940093,0.0593741723892293
450000-490000,"Natural resources, construction, & maintenance occupations",470000,Construction & Extraction Occupations,470000,Construction & Extraction Occupations,472070,Construction equipment operators,2018,2018,92,Public Administration,True,True,7993,2194.9154687182645,46855.94157387714,9219.646191848722,419,0.4746640606572213,construction-equipment-operators,,,,,0.1120608642047485
450000-490000,"Natural resources, construction, & maintenance occupations",470000,Construction & Extraction Occupations,470000,Construction & Extraction Occupations,472111,Electricians,2018,2018,92,Public Administration,True,True,15159,3022.6476919737715,57482.04188930668,5356.355616618399,699,0.4070196534148663,electricians,15016.0,0.9523175279701652,55400.21403835908,3.757797487038848,0.2125272914399828
450000-490000,"Natural resources, construction, & maintenance occupations",470000,Construction & Extraction Occupations,470000,Construction & Extraction Occupations,472130,Insulation workers,2018,2018,92,Public Administration,True,True,218,362.49555190885366,46458.97247706422,43535.44501241578,6,0.1067135295130154,insulation-workers,328.0,-33.53658536585366,49967.28658536585,-7.021221979520351,0.0030563328408151
450000-490000,"Natural resources, construction, & maintenance occupations",470000,Construction & Extraction Occupations,470000,Construction & Extraction Occupations,472140,Painters & paperhangers,2018,2018,92,Public Administration,True,True,4192,1589.5682241066745,46734.71588740458,13574.31640135549,202,0.1927520029291139,painters-paperhangers,4358.0,-3.8090867370353374,42735.02937127122,9.359269374510268,0.0587713177463162
450000-490000,"Natural resources, construction, & maintenance occupations",470000,Construction & Extraction Occupations,470000,Construction & Extraction Occupations,472151,Pipelayers,2018,2018,92,Public Administration,True,True,378,477.3315024178103,60130.68783068783,26702.42851988185,25,0.1526477239661103,pipelayers,,,,,0.0052995129074684
450000-490000,"Natural resources, construction, & maintenance occupations",470000,Construction & Extraction Occupations,470000,Construction & Extraction Occupations,472152,"Plumbers, pipefitters, and steamfitters",2018,2018,92,Public Administration,True,True,4187,1588.619991182308,53415.86744685932,8160.577271923358,202,0.1825674969037136,plumbers-pipefitters-and-steamfitters,,,,,0.0587012183692333
450000-490000,"Natural resources, construction, & maintenance occupations",470000,Construction & Extraction Occupations,470000,Construction & Extraction Occupations,472211,Sheet metal workers,2018,2018,92,Public Administration,True,True,3296,1409.494764985188,52476.60285194175,7573.316863981989,133,0.5666706254812831,sheet-metal-workers,3545.0,-7.023977433004232,51647.52129760226,1.605268817378804,0.0462095093730578
450000-490000,"Natural resources, construction, & maintenance occupations",470000,Construction & Extraction Occupations,470000,Construction & Extraction Occupations,472221,Structural iron & steel workers,2018,2018,92,Public Administration,True,True,556,578.9103698825577,44046.99100719424,21236.67720952121,23,0.1988883115902235,structural-iron-steel-workers,592.0,-6.081081081081082,41358.28378378379,6.501012560063418,0.0077950507316201
450000-490000,"Natural resources, construction, & maintenance occupations",470000,Construction & Extraction Occupations,470000,Construction & Extraction Occupations,472XXX,"Brickmasons, blockmasons, stonemasons, & reinforcing iron & rebar workers",2018,2018,92,Public Administration,True,True,388,483.6041793896289,72657.90463917526,29049.450232629748,19,0.0626647814045812,brickmasons-blockmasons-stonemasons-reinforcing-iron-rebar-workers,293.0,32.42320819112628,62707.24914675768,15.86842929296651,0.0054397116616342
450000-490000,"Natural resources, construction, & maintenance occupations",470000,Construction & Extraction Occupations,470000,Construction & Extraction Occupations,473010,"Helpers, construction trades",2018,2018,92,Public Administration,True,True,374,474.79922843304416,32174.155080213903,17750.728223529528,19,0.1762513403848286,helpers-construction-trades,384.0,-2.604166666666667,38639.895833333336,-16.733328632686572,0.005243433405802
