ID Major Occupation Group,Major Occupation Group,ID Minor Occupation Group,Minor Occupation Group,ID Broad Occupation,Broad Occupation,ID Detailed Occupation,Detailed Occupation,ID Year,Year,ID Industry Sector,Industry Sector,ID Workforce Status,Workforce Status,Total Population,Total Population MOE Appx,Average Wage,Average Wage Appx MOE,Record Count,yiopop RCA,Slug Detailed Occupation,Workforce Prev,Workforce Growth,Wage Prev,Average Wage Growth,Share
310000-390000,Service Occupations,390000,Personal Care & Service Occupations,390000,Personal Care & Service Occupations,396010,"Baggage porters, bellhops, & concierges",2017,2017,61-62,"Educational Services, Health Care & Social Assistance",True,True,5028,1740.863917321603,24584.34327764519,10658.549479562053,245,0.2412533967492176,baggage-porters-bellhops-concierges,4369.0,15.083543144884413,22940.54200045777,7.1654857899809645,0.0147797986372955
310000-390000,Service Occupations,390000,Personal Care & Service Occupations,390000,Personal Care & Service Occupations,397010,Tour & travel guides,2017,2017,61-62,"Educational Services, Health Care & Social Assistance",True,True,13256,2826.57849002344,6328.875150875076,1809.4285437684664,885,1.0247831905677416,tour-travel-guides,12356.0,7.283910650696018,6630.462932988022,-4.548517730375659,0.0389659925887011
310000-390000,Service Occupations,390000,Personal Care & Service Occupations,390000,Personal Care & Service Occupations,399011,Childcare workers,2017,2017,61-62,"Educational Services, Health Care & Social Assistance",True,True,698384,20467.65041439311,15702.73261701299,553.9451056865106,32447,3.1495836095296594,childcare-workers,691212.0,1.0375977268913157,15323.695853081254,2.473533588540401,2.052898745327961
310000-390000,Service Occupations,390000,Personal Care & Service Occupations,390000,Personal Care & Service Occupations,399021,Personal care aides (Legacy),2017,2017,61-62,"Educational Services, Health Care & Social Assistance",True,True,1035773,24896.721544379507,19019.62813666701,501.2983386575444,46466,3.4868725058780448,personal-care-aides-legacy,987237.0,4.916347341114646,18176.75745033867,4.6370794605758245,3.044653216775554
310000-390000,Service Occupations,390000,Personal Care & Service Occupations,390000,Personal Care & Service Occupations,399030,Recreation & fitness workers,2017,2017,61-62,"Educational Services, Health Care & Social Assistance",True,True,113268,8259.576744316426,21190.50630363385,1623.1784365146716,5763,1.2243267221565073,recreation-fitness-workers,110846.0,2.1850134420727856,20630.83136964798,2.712808436839188,0.33295112013707
310000-390000,Service Occupations,390000,Personal Care & Service Occupations,390000,Personal Care & Service Occupations,399041,Residential advisors,2017,2017,61-62,"Educational Services, Health Care & Social Assistance",True,True,81597,7011.14554424013,14016.195117467554,1447.8260325936235,5431,4.006967291716452,residential-advisors,80437.0,1.4421224063552844,13749.38191379589,1.9405468939949049,0.2398542620142008
310000-390000,Service Occupations,390000,Personal Care & Service Occupations,390000,Personal Care & Service Occupations,399099,"Personal care & service workers, all other ",2017,2017,61-62,"Educational Services, Health Care & Social Assistance",True,True,26287,3980.2073271310846,18399.292159622622,3832.795874778253,1254,0.953775279148348,personal-care-service-workers-all-other,20613.0,27.52631834279338,17145.883132004074,7.310262282605734,0.0772705980068789
310000-390000,Service Occupations,310000,Healthcare Support Occupations,310000,Healthcare Support Occupations,311010,"Nursing, psychiatric, & home health aides",2016,2016,61-62,"Educational Services, Health Care & Social Assistance",True,True,2046187,34865.0645417691,24073.752817802088,434.11916258075024,89897,4.058234275150224,nursing-psychiatric-home-health-aides,2086075.0,-1.9121076663111345,23807.31988111645,1.1191219255930034,6.118809543980127
310000-390000,Service Occupations,310000,Healthcare Support Occupations,310000,Healthcare Support Occupations,312010,Occupational therapy assistants & aides,2016,2016,61-62,"Educational Services, Health Care & Social Assistance",True,True,18288,3319.9370723097218,40877.80129046369,3617.15890451596,981,4.103429257560348,occupational-therapy-assistants-aides,16986.0,7.665135994348287,40092.97327210644,1.957520119624732,0.0546874693956654
310000-390000,Service Occupations,310000,Healthcare Support Occupations,310000,Healthcare Support Occupations,312020,Physical therapist assistants & aides,2016,2016,61-62,"Educational Services, Health Care & Social Assistance",True,True,80860,6979.394389200762,36248.60996784566,2172.501686251405,4077,4.178714380013162,physical-therapist-assistants-aides,74470.0,8.580636497918626,35497.468698804885,2.1160417814976853,0.2417994737168367
310000-390000,Service Occupations,310000,Healthcare Support Occupations,310000,Healthcare Support Occupations,319011,Massage therapists,2016,2016,61-62,"Educational Services, Health Care & Social Assistance",True,True,21349,3586.995442726751,23277.402173403905,2766.8756079643395,968,0.7327758417038583,massage-therapists,21000.0,1.661904761904762,21992.94047619048,5.840336350675729,0.0638409221417356
310000-390000,Service Occupations,310000,Healthcare Support Occupations,310000,Healthcare Support Occupations,319091,Dental assistants,2016,2016,61-62,"Educational Services, Health Care & Social Assistance",True,True,286363,13124.843986792346,28221.231960832927,1014.0594343500038,12964,4.181845527109869,dental-assistants,286746.0,-0.133567687081947,27638.378038403327,2.108857189881869,0.8563247921342385
310000-390000,Service Occupations,310000,Healthcare Support Occupations,310000,Healthcare Support Occupations,319092,Medical assistants,2016,2016,61-62,"Educational Services, Health Care & Social Assistance",True,True,470268,16808.384492142857,28338.02610426395,691.8915619227403,20017,4.057175135735021,medical-assistants,451794.0,4.089031726848962,27709.92182941783,2.266712546909104,1.4062645919597998
310000-390000,Service Occupations,310000,Healthcare Support Occupations,310000,Healthcare Support Occupations,319094,Medical transcriptionists,2016,2016,61-62,"Educational Services, Health Care & Social Assistance",True,True,24195,3818.5678315833743,30206.1394089688,2503.169392032424,1302,2.5877211110578955,medical-transcriptionists,27716.0,-12.703853369894649,30824.72095540482,-2.0067709528691178,0.0723514502421329
310000-390000,Service Occupations,310000,Healthcare Support Occupations,310000,Healthcare Support Occupations,319095,Pharmacy aides,2016,2016,61-62,"Educational Services, Health Care & Social Assistance",True,True,7955,2189.690155008253,41491.74569453174,7588.373254535662,367,0.7789402843202623,pharmacy-aides,8118.0,-2.0078837152007885,41863.764843557525,-0.8886423627115235,0.0237882118899015
310000-390000,Service Occupations,310000,Healthcare Support Occupations,310000,Healthcare Support Occupations,319096,Veterinary assistants & laboratory animal caretakers,2016,2016,61-62,"Educational Services, Health Care & Social Assistance",True,True,1776,1034.6501357710242,28051.77477477477,12277.17693043314,83,0.1646498773783681,veterinary-assistants-laboratory-animal-caretakers,1435.0,23.763066202090595,27360.797909407665,2.5254265890013583,0.005310856607978
310000-390000,Service Occupations,310000,Healthcare Support Occupations,310000,Healthcare Support Occupations,319097,Phlebotomists,2016,2016,61-62,"Educational Services, Health Care & Social Assistance",True,True,99645,7747.29041523631,28972.901319684883,1341.2897914446878,4348,4.02723737539439,phlebotomists,99154.0,0.4951893014906106,28635.04898440809,1.1798559711238965,0.2979731456655232
310000-390000,Service Occupations,310000,Healthcare Support Occupations,310000,Healthcare Support Occupations,31909X,"Healthcare support workers, all other, including medical equipment preparers",2016,2016,61-62,"Educational Services, Health Care & Social Assistance",True,True,138473,9131.56277411301,25166.66730698404,1691.2826425244298,6410,3.8003878523325927,healthcare-support-workers-all-other-including-medical-equipment-preparers,138859.0,-0.2779798212575346,24707.21493745454,1.859587860034325,0.4140823463268803
310000-390000,Service Occupations,330000,Protective service occupations,330000,Protective service occupations,331012,Firstline supervisors of police & detectives,2016,2016,61-62,"Educational Services, Health Care & Social Assistance",True,True,1110,817.9646739179718,64540.08288288288,18927.756209264586,57,0.0441183588652025,firstline-supervisors-of-police-detectives,527.0,110.62618595825428,61009.30170777989,5.787283375270547,0.0033192853799862
310000-390000,Service Occupations,330000,Protective service occupations,330000,Protective service occupations,331021,Firstline supervisors of fire fighting & prevention workers,2016,2016,61-62,"Educational Services, Health Care & Social Assistance",True,True,174,323.85388871782504,69892.9540229885,72373.91765463921,8,0.0159844187614497,firstline-supervisors-of-fire-fighting-prevention-workers,187.0,-6.951871657754011,67891.00534759359,2.9487686404777573,0.0005203204109167
310000-390000,Service Occupations,330000,Protective service occupations,330000,Protective service occupations,331099,"Firstline supervisors of protective service workers, all other",2016,2016,61-62,"Educational Services, Health Care & Social Assistance",True,True,6750,2017.0483374027767,49371.61807407408,8969.88453119615,360,0.3659698691247236,firstline-supervisors-of-protective-service-workers-all-other,7579.0,-10.938118485288296,46953.288560496105,5.150500822667868,0.0201848435269434
310000-390000,Service Occupations,330000,Protective service occupations,330000,Protective service occupations,332011,Firefighters,2016,2016,61-62,"Educational Services, Health Care & Social Assistance",True,True,1035,789.8476825412009,51322.9961352657,18947.527936373783,47,0.015014387389627,firefighters,839.0,23.361144219308706,47967.23718712753,6.995939614047056,0.0030950093407979
310000-390000,Service Occupations,330000,Protective service occupations,330000,Protective service occupations,332020,Fire inspectors,2016,2016,61-62,"Educational Services, Health Care & Social Assistance",True,True,610,606.3714454650226,53147.89836065574,18149.823698774584,29,0.1291915785708142,fire-inspectors,754.0,-19.098143236074268,47985.46684350132,10.75832300223534,0.0018241117853978
310000-390000,Service Occupations,330000,Protective service occupations,330000,Protective service occupations,333010,"Bailiffs, correctional officers, & jailers",2016,2016,61-62,"Educational Services, Health Care & Social Assistance",True,True,594,598.3662245484174,35905.18855218855,18973.2133936674,32,0.0057799543382551,bailiffs-correctional-officers-jailers,403.0,47.39454094292804,40828.06451612903,-12.0575785854255,0.001776266230371
310000-390000,Service Occupations,330000,Protective service occupations,330000,Protective service occupations,333021,Detectives & criminal investigators,2016,2016,61-62,"Educational Services, Health Care & Social Assistance",True,True,1119,821.2740261952054,60744.24575513852,23477.367533562367,51,0.035877959444872,detectives-criminal-investigators,1143.0,-2.099737532808399,61025.699037620296,-0.461204520260019,0.0033461985046888
310000-390000,Service Occupations,330000,Protective service occupations,330000,Protective service occupations,333050,Police officers,2016,2016,61-62,"Educational Services, Health Care & Social Assistance",True,True,16325,3136.724293286069,44899.88643185299,4995.105368625061,735,0.0925420120493365,police-officers,11197.0,45.79798160221488,43884.957667232295,2.3127030731500824,0.0488174178633114
310000-390000,Service Occupations,330000,Protective service occupations,330000,Protective service occupations,3330XX,Miscellaneous law enforcement workers,2016,2016,61-62,"Educational Services, Health Care & Social Assistance",True,True,1013,781.408137702927,25419.723593287265,20824.48450724945,55,0.3192541378421706,miscellaneous-law-enforcement-workers,1130.0,-10.353982300884956,23507.71946902655,8.133516000052431,0.0030292217026361
310000-390000,Service Occupations,330000,Protective service occupations,330000,Protective service occupations,339011,Animal control workers,2016,2016,61-62,"Educational Services, Health Care & Social Assistance",True,True,79,218.21680021555017,28372.87341772152,28398.243837296806,6,0.0287241675392119,animal-control-workers,82.0,-3.658536585365853,27775.560975609755,2.150496411706233,0.0002362374279449
310000-390000,Service Occupations,330000,Protective service occupations,330000,Protective service occupations,339021,Private detectives & investigators,2016,2016,61-62,"Educational Services, Health Care & Social Assistance",True,True,4978,1732.18622230638,51531.63921253516,11587.435210730166,227,0.2707513189013774,private-detectives-investigators,5167.0,-3.657828527191794,51628.94639055545,-0.1884740728276723,0.0148859483077221
310000-390000,Service Occupations,330000,Protective service occupations,330000,Protective service occupations,339030,Security guards & gaming surveillance officers,2016,2016,61-62,"Educational Services, Health Care & Social Assistance",True,True,128813,8807.59255763952,31619.076250067927,1682.7463007165131,6005,0.537294746596197,security-guards-gaming-surveillance-officers,134202.0,-4.015588441304899,31484.164177881103,0.4285077139878512,0.3851955924794323
310000-390000,Service Occupations,330000,Protective service occupations,330000,Protective service occupations,339091,Crossing guards,2016,2016,61-62,"Educational Services, Health Care & Social Assistance",True,True,13096,2809.4676259939133,9792.827810018329,2719.585859193609,683,0.9636067607087506,crossing-guards,13289.0,-1.4523289939047332,9689.614493189856,1.065195286159343,0.0391615867894594
310000-390000,Service Occupations,330000,Protective service occupations,330000,Protective service occupations,339093,Transportation security screeners,2016,2016,61-62,"Educational Services, Health Care & Social Assistance",True,True,95,239.29653812695705,61119.11578947368,83982.89081971745,5,0.0125255635365199,transportation-security-screeners,,,,,0.0002840829829717
310000-390000,Service Occupations,330000,Protective service occupations,330000,Protective service occupations,33909X,"Lifeguards & other recreational, & all other protective service workers",2016,2016,61-62,"Educational Services, Health Care & Social Assistance",True,True,27703,4085.975171553546,8724.093455582428,1968.0181419189869,1460,0.6842626784119593,lifeguards-other-recreational-all-other-protective-service-workers,29297.0,-5.440830119124826,9038.336041232891,-3.476774753858327,0.0828415881817651
310000-390000,Service Occupations,350000,Food Preparation & Serving Related Occupations,350000,Food Preparation & Serving Related Occupations,351011,Chefs & head cooks,2016,2016,61-62,"Educational Services, Health Care & Social Assistance",True,True,33793,4512.698997244599,30524.266356937827,2567.813358722585,1522,0.3546598104421766,chefs-head-cooks,31739.0,6.471533444657991,29741.880021424746,2.630588029235155,0.1010528025638519
310000-390000,Service Occupations,350000,Food Preparation & Serving Related Occupations,350000,Food Preparation & Serving Related Occupations,351012,Firstline supervisors of food preparation & serving workers,2016,2016,61-62,"Educational Services, Health Care & Social Assistance",True,True,64327,6225.480206655585,26130.13903959457,2168.4473113211056,3286,0.5000066177389053,firstline-supervisors-of-food-preparation-serving-workers,64943.0,-0.9485240903561586,25181.10610843355,3.768829403578805,0.1923600636381766
310000-390000,Service Occupations,350000,Food Preparation & Serving Related Occupations,350000,Food Preparation & Serving Related Occupations,352010,Cooks,2016,2016,61-62,"Educational Services, Health Care & Social Assistance",True,True,340856,14316.521787361602,18263.12197232849,775.2392491762924,17603,0.6241271795700634,cooks,341215.0,-0.1052122562021013,17806.2039183506,2.5660609980266824,1.0192777815140504
310000-390000,Service Occupations,350000,Food Preparation & Serving Related Occupations,350000,Food Preparation & Serving Related Occupations,352021,Food preparation workers,2016,2016,61-62,"Educational Services, Health Care & Social Assistance",True,True,101735,7828.058665669016,14476.488445471075,1204.3411221315494,4995,0.4522176981913489,food-preparation-workers,101072.0,0.6559680227956308,14173.424321275925,2.1382561992462232,0.3042229712909027
310000-390000,Service Occupations,350000,Food Preparation & Serving Related Occupations,350000,Food Preparation & Serving Related Occupations,353011,Bartenders,2016,2016,61-62,"Educational Services, Health Care & Social Assistance",True,True,619,610.8282790325778,25395.37802907916,38680.73630398958,27,0.0060907165725291,bartenders,688.0,-10.02906976744186,20149.127906976744,26.03710764219166,0.0018510249101004
310000-390000,Service Occupations,350000,Food Preparation & Serving Related Occupations,350000,Food Preparation & Serving Related Occupations,353021,"Combined food preparation & serving workers, including fast food",2016,2016,61-62,"Educational Services, Health Care & Social Assistance",True,True,5254,1779.5563527889087,12699.28549676437,3649.3692294470593,267,0.0586421533628606,combined-food-preparation-serving-workers-including-fast-food,5675.0,-7.418502202643172,12900.013392070485,-1.5560285807881378,0.0157112841319349
310000-390000,Service Occupations,350000,Food Preparation & Serving Related Occupations,350000,Food Preparation & Serving Related Occupations,353022,"Counter attendants, cafeteria, food concession, & coffee shop",2016,2016,61-62,"Educational Services, Health Care & Social Assistance",True,True,4889,1716.6323349295724,9833.101247698916,3825.772164464018,252,0.1076725027728057,counter-attendants-cafeteria-food-concession-coffee-shop,5636.0,-13.254080908445706,10584.88555713272,-7.102432098826101,0.0146198074078854
310000-390000,Service Occupations,350000,Food Preparation & Serving Related Occupations,350000,Food Preparation & Serving Related Occupations,353031,Waiters & waitresses,2016,2016,61-62,"Educational Services, Health Care & Social Assistance",True,True,31446,4353.206741504125,10951.063442091205,1759.612622597964,1410,0.0599140894692219,waiters-waitresses,31293.0,0.4889272361230946,10487.842424823442,4.416742724617742,0.0940344577108539
310000-390000,Service Occupations,350000,Food Preparation & Serving Related Occupations,350000,Food Preparation & Serving Related Occupations,353041,"Food servers, nonrestaurant",2016,2016,61-62,"Educational Services, Health Care & Social Assistance",True,True,105971,7989.247958267335,16419.056345603985,1348.0611874273282,4983,2.5517324249696016,food-servers-nonrestaurant,108153.0,-2.0175122280473032,15880.041432045344,3.3942916072682863,0.3168900819842556
310000-390000,Service Occupations,350000,Food Preparation & Serving Related Occupations,350000,Food Preparation & Serving Related Occupations,359021,Dishwashers,2016,2016,61-62,"Educational Services, Health Care & Social Assistance",True,True,32543,4428.469933936733,12238.990658513352,2981.5737988247315,1591,0.4345276381722555,dishwashers,33020.0,-1.44457904300424,12395.192489400364,-1.260180759763001,0.0973148685773809
310000-390000,Service Occupations,350000,Food Preparation & Serving Related Occupations,350000,Food Preparation & Serving Related Occupations,359031,"Hosts & hostesses, restaurant, lounge, & coffee shop",2016,2016,61-62,"Educational Services, Health Care & Social Assistance",True,True,3814,1516.2096663294549,17376.175144205557,7517.118847377442,185,0.0531697351295787,hosts-hostesses-restaurant-lounge-coffee-shop,3802.0,0.3156233561283534,17428.85086796423,-0.30223291344752,0.0114051841795203
310000-390000,Service Occupations,350000,Food Preparation & Serving Related Occupations,350000,Food Preparation & Serving Related Occupations,3590XX,"Miscellaneous food preparation & serving related workers, including dining room & cafeteria attendants & bartender helpers",2016,2016,61-62,"Educational Services, Health Care & Social Assistance",True,True,79467,6919.049145047674,13016.229818666869,1642.0353709902824,3913,0.9756680612294508,miscellaneous-food-preparation-serving-related-workers-including-dining-room-cafeteria-attendants-bartender-helpers,78875.0,0.750554675118859,12413.944380348654,4.851684685100057,0.2376339200823135
310000-390000,Service Occupations,370000,Building & Grounds Cleaning & Maintenance Occupations,370000,Building & Grounds Cleaning & Maintenance Occupations,371011,Firstline supervisors of housekeeping & janitorial workers,2016,2016,61-62,"Educational Services, Health Care & Social Assistance",True,True,38860,4839.12262528352,39881.21706124549,2656.8767952040903,1983,0.8291905666730867,firstline-supervisors-of-housekeeping-janitorial-workers,43333.0,-10.322387095285348,39860.80751390395,0.0512020418412862,0.1162048917714108
310000-390000,Service Occupations,370000,Building & Grounds Cleaning & Maintenance Occupations,370000,Building & Grounds Cleaning & Maintenance Occupations,371012,"Firstline supervisors of landscaping, lawn service, & groundskeeping workers",2016,2016,61-62,"Educational Services, Health Care & Social Assistance",True,True,3385,1428.3969373539687,41918.967799113736,8823.847470839006,173,0.1175013539176978,firstline-supervisors-of-landscaping-lawn-service-groundskeeping-workers,3469.0,-2.4214471029115017,41693.2424329778,0.5413955666767599,0.0101223252353635
310000-390000,Service Occupations,370000,Building & Grounds Cleaning & Maintenance Occupations,370000,Building & Grounds Cleaning & Maintenance Occupations,372012,Maids & housekeeping cleaners,2016,2016,61-62,"Educational Services, Health Care & Social Assistance",True,True,327314,14029.917870710746,20865.601456094148,881.8826938923422,15212,1.1698289768982404,maids-housekeeping-cleaners,327314.0,0.0,20332.057214173547,2.6241527667385545,0.978782499878218
310000-390000,Service Occupations,370000,Building & Grounds Cleaning & Maintenance Occupations,370000,Building & Grounds Cleaning & Maintenance Occupations,37201X,Janitors & building cleaners,2016,2016,61-62,"Educational Services, Health Care & Social Assistance",True,True,673558,20101.48409517822,25692.14108213398,619.5467764287821,34104,1.171722193365589,janitors-building-cleaners,678652.0,-0.750605612302034,25198.613183192563,1.958551827251353,2.014172272047553
310000-390000,Service Occupations,370000,Building & Grounds Cleaning & Maintenance Occupations,370000,Building & Grounds Cleaning & Maintenance Occupations,372021,Pest control workers,2016,2016,61-62,"Educational Services, Health Care & Social Assistance",True,True,460,526.5661895361972,41907.67608695652,24620.94252784024,25,0.0289699002070556,pest-control-workers,544.0,-15.441176470588236,36552.950367647056,14.649229858197494,0.0013755597070213
310000-390000,Service Occupations,370000,Building & Grounds Cleaning & Maintenance Occupations,370000,Building & Grounds Cleaning & Maintenance Occupations,373010,Grounds maintenance workers,2016,2016,61-62,"Educational Services, Health Care & Social Assistance",True,True,58840,5954.166127855529,25908.27165193746,2048.340650281832,3137,0.2343669590256953,grounds-maintenance-workers,61123.0,-3.7350915367373982,25647.237488343177,1.017786666938004,0.1759520286111634
310000-390000,Service Occupations,390000,Personal Care & Service Occupations,390000,Personal Care & Service Occupations,391010,Firstline supervisors of gaming workers,2016,2016,61-62,"Educational Services, Health Care & Social Assistance",True,True,162,312.4870454203846,15330.04938271605,31272.21726493076,5,0.016948761100989,firstline-supervisors-of-gaming-workers,,,,,0.0004844362446466
310000-390000,Service Occupations,390000,Personal Care & Service Occupations,390000,Personal Care & Service Occupations,391021,Firstline supervisors of personal service workers,2016,2016,61-62,"Educational Services, Health Care & Social Assistance",True,True,4448,1637.3832181044208,35223.97909172662,8579.10191949638,215,0.2164305704328575,firstline-supervisors-of-personal-service-workers,4221.0,5.377872542051647,37576.20279554608,-6.2598760088080745,0.0133010642974584
310000-390000,Service Occupations,390000,Personal Care & Service Occupations,390000,Personal Care & Service Occupations,392011,Animal trainers,2016,2016,61-62,"Educational Services, Health Care & Social Assistance",True,True,485,540.6857018959503,17114.525773195877,13908.604335625983,16,0.0704037727308842,animal-trainers,409.0,18.581907090464547,14945.41075794621,14.513585811593613,0.0014503183867507
310000-390000,Service Occupations,390000,Personal Care & Service Occupations,390000,Personal Care & Service Occupations,392021,Nonfarm animal caretakers,2016,2016,61-62,"Educational Services, Health Care & Social Assistance",True,True,3971,1547.1008323410877,19018.075044069505,8038.633686982083,217,0.0924902267339245,nonfarm-animal-caretakers,3833.0,3.6003130707018003,19046.049047743283,-0.1468756255098117,0.0118746686882211
310000-390000,Service Occupations,390000,Personal Care & Service Occupations,390000,Personal Care & Service Occupations,393010,Gaming services workers,2016,2016,61-62,"Educational Services, Health Care & Social Assistance",True,True,627,614.7627840352994,6067.695374800638,7843.67823413822,44,0.0261186524271885,gaming-services-workers,624.0,0.4807692307692308,5781.235576923077,4.954992649339888,0.0018749476876138
310000-390000,Service Occupations,390000,Personal Care & Service Occupations,390000,Personal Care & Service Occupations,393021,Motion picture projectionists,2016,2016,61-62,"Educational Services, Health Care & Social Assistance",True,True,66,199.45577960300145,9052.39393939394,36138.18258477667,6,0.0628590775403006,motion-picture-projectionists,63.0,4.761904761904762,3937.777777777778,129.8858506053766,0.0001973629144856
310000-390000,Service Occupations,390000,Personal Care & Service Occupations,390000,Personal Care & Service Occupations,393031,"Ushers, lobby attendants, & ticket takers",2016,2016,61-62,"Educational Services, Health Care & Social Assistance",True,True,4407,1629.8195902358823,10348.253460403905,11953.48278939041,260,0.4061140353776404,ushers-lobby-attendants-ticket-takers,4090.0,7.750611246943766,8139.250611246944,27.140125727355347,0.0131784600627021
310000-390000,Service Occupations,390000,Personal Care & Service Occupations,390000,Personal Care & Service Occupations,393090,Miscellaneous entertainment attendants & related workers,2016,2016,61-62,"Educational Services, Health Care & Social Assistance",True,True,17762,3271.8507466231904,12235.968640918816,2820.5002377416004,1018,0.3816179845024959,miscellaneous-entertainment-attendants-related-workers,17651.0,0.6288595546994504,12123.05495439352,0.9313963101716012,0.0531145467741584
310000-390000,Service Occupations,390000,Personal Care & Service Occupations,390000,Personal Care & Service Occupations,394031,"Morticians, undertakers, & funeral directors",2016,2016,61-62,"Educational Services, Health Care & Social Assistance",True,True,143,293.5908784141369,35856.55244755245,35406.158894392844,7,0.0166420267744395,morticians-undertakers-funeral-directors,130.0,10.0,46054.06923076923,-22.14248806575317,0.0004276196480522
310000-390000,Service Occupations,390000,Personal Care & Service Occupations,390000,Personal Care & Service Occupations,395011,Barbers,2016,2016,61-62,"Educational Services, Health Care & Social Assistance",True,True,440,514.9919291780137,17462.40681818182,17928.102915306918,18,0.0287224878484629,barbers,477.0,-7.756813417190776,19476.32285115304,-10.340329888565146,0.0013157527632377
310000-390000,Service Occupations,390000,Personal Care & Service Occupations,390000,Personal Care & Service Occupations,395012,"Hairdressers, hairstylists, & cosmetologists",2016,2016,61-62,"Educational Services, Health Care & Social Assistance",True,True,3993,1551.3803904938889,18149.966441272227,4962.984985577624,214,0.029114122433112,hairdressers-hairstylists-cosmetologists,4566.0,-12.549277266754272,17406.408015768724,4.27175109781353,0.0119404563263829
310000-390000,Service Occupations,390000,Personal Care & Service Occupations,390000,Personal Care & Service Occupations,395090,Miscellaneous personal appearance workers,2016,2016,61-62,"Educational Services, Health Care & Social Assistance",True,True,5384,1801.4368298183006,31621.786218424964,7886.006572237828,243,0.0891235336353585,miscellaneous-personal-appearance-workers,5085.0,5.880039331366764,31203.682595870207,1.3399175602757016,0.0161000292665279
310000-390000,Service Occupations,390000,Personal Care & Service Occupations,390000,Personal Care & Service Occupations,396010,"Baggage porters, bellhops, & concierges",2016,2016,61-62,"Educational Services, Health Care & Social Assistance",True,True,4369,1622.7779164134577,22940.54200045777,6091.273933344101,214,0.2170154795640202,baggage-porters-bellhops-concierges,3898.0,12.083119548486405,22655.95484864033,1.2561251720296478,0.0130648268695134
310000-390000,Service Occupations,390000,Personal Care & Service Occupations,390000,Personal Care & Service Occupations,397010,Tour & travel guides,2016,2016,61-62,"Educational Services, Health Care & Social Assistance",True,True,12356,2728.944995675762,6630.462932988022,2024.598494158089,830,0.9843879818823884,tour-travel-guides,12406.0,-0.4030307915524745,6006.376188940835,10.390403871077512,0.0369487298694686
310000-390000,Service Occupations,390000,Personal Care & Service Occupations,390000,Personal Care & Service Occupations,399011,Childcare workers,2016,2016,61-62,"Educational Services, Health Care & Social Assistance",True,True,691212,20361.93687725549,15323.695853081254,544.3148886173452,32347,3.153749533643166,childcare-workers,686728.0,0.6529513868664157,15015.388663342692,2.0532747879596145,2.0669638613252808
310000-390000,Service Occupations,390000,Personal Care & Service Occupations,390000,Personal Care & Service Occupations,399021,Personal care aides (Legacy),2016,2016,61-62,"Educational Services, Health Care & Social Assistance",True,True,987237,24309.05339473176,18176.75745033867,479.9135222504517,44636,3.473450327135568,personal-care-aides-legacy,929657.0,6.193682186010539,17636.76704741641,3.061731220186198,2.9521813880013457
310000-390000,Service Occupations,390000,Personal Care & Service Occupations,390000,Personal Care & Service Occupations,399030,Recreation & fitness workers,2016,2016,61-62,"Educational Services, Health Care & Social Assistance",True,True,110846,8170.806472540461,20630.83136964798,1610.0659738486895,5635,1.2257557933345755,recreation-fitness-workers,107546.0,3.06845442880256,20102.636946050992,2.6274882494992737,0.3314680245314926
310000-390000,Service Occupations,390000,Personal Care & Service Occupations,390000,Personal Care & Service Occupations,399041,Residential advisors,2016,2016,61-62,"Educational Services, Health Care & Social Assistance",True,True,80437,6961.12531552462,13749.38191379589,1473.5557468169316,5379,4.026816191253792,residential-advisors,77968.0,3.166683767699569,13593.013813359326,1.1503563711741729,0.2405345568558149
310000-390000,Service Occupations,390000,Personal Care & Service Occupations,390000,Personal Care & Service Occupations,399099,"Personal care & service workers, all other ",2016,2016,61-62,"Educational Services, Health Care & Social Assistance",True,True,20613,3524.632045130703,17145.883132004074,2931.6758754531324,968,0.8484036081896091,personal-care-service-workers-all-other,15863.0,29.943894597491017,17076.18842589674,0.4081397110940662,0.0616400266105015
310000-390000,Service Occupations,310000,Healthcare Support Occupations,310000,Healthcare Support Occupations,311010,"Nursing, psychiatric, & home health aides",2015,2015,61-62,"Educational Services, Health Care & Social Assistance",True,True,2086075,35194.01874365926,23807.31988111645,407.9794948071429,93079,4.0427258839522375,nursing-psychiatric-home-health-aides,2106087.0,-0.9501981637035888,23959.98430264277,-0.6371641132898399,6.323280234945973
310000-390000,Service Occupations,310000,Healthcare Support Occupations,310000,Healthcare Support Occupations,312010,Occupational therapy assistants & aides,2015,2015,61-62,"Educational Services, Health Care & Social Assistance",True,True,16986,3199.5867034994226,40092.97327210644,3613.6358130219487,914,4.081316460204923,occupational-therapy-assistants-aides,15476.0,9.757043163608166,40923.991793745154,-2.0306389607030564,0.0514877164391463
310000-390000,Service Occupations,310000,Healthcare Support Occupations,310000,Healthcare Support Occupations,312020,Physical therapist assistants & aides,2015,2015,61-62,"Educational Services, Health Care & Social Assistance",True,True,74470,6698.067418471967,35497.468698804885,2076.375329975578,3732,4.156927305430501,physical-therapist-assistants-aides,71779.0,3.749007369843548,35097.23747892838,1.1403496361125196,0.2257323821513736
310000-390000,Service Occupations,310000,Healthcare Support Occupations,310000,Healthcare Support Occupations,319011,Massage therapists,2015,2015,61-62,"Educational Services, Health Care & Social Assistance",True,True,21000,3557.555822135286,21992.94047619048,2643.3751463435,940,0.7617662198811873,massage-therapists,20769.0,1.1122345803842264,22489.180220520968,-2.2065710686852027,0.0636548949265321
