ID Major Occupation Group,Major Occupation Group,ID Minor Occupation Group,Minor Occupation Group,ID Broad Occupation,Broad Occupation,ID Detailed Occupation,Detailed Occupation,ID Year,Year,ID Industry Sector,Industry Sector,ID Workforce Status,Workforce Status,Total Population,Total Population MOE Appx,Average Wage,Average Wage Appx MOE,Record Count,yiopop RCA,Slug Detailed Occupation,Workforce Prev,Workforce Growth,Wage Prev,Average Wage Growth,Share
510000-530000,"Production, Transportation, & Material Moving Occupations",530000,Transportation & Material Moving Occupations,531000-536000,Transportation Occupations,536021,Parking lot attendants,2014,2014,92,Public Administration,True,True,801,694.8479003515587,26247.157303370783,16608.64383529212,39,0.1817647878810472,parking-lot-attendants,,,,,0.0112479794711034
510000-530000,"Production, Transportation, & Material Moving Occupations",530000,Transportation & Material Moving Occupations,531000-536000,Transportation Occupations,536031,Automotive & watercraft service attendants-,2014,2014,92,Public Administration,True,True,1502,951.4968368475134,36712.23235685752,14183.527092291615,58,0.2518750201832821,automotive-watercraft-service-attendants-,,,,,0.0210917168109829
510000-530000,"Production, Transportation, & Material Moving Occupations",530000,Transportation & Material Moving Occupations,531000-536000,Transportation Occupations,536051,Transportation inspectors,2014,2014,92,Public Administration,True,True,6522,1982.690100099324,65076.957375038335,11454.49093186096,327,2.877263936590964,transportation-inspectors,,,,,0.0915846717984227
510000-530000,"Production, Transportation, & Material Moving Occupations",530000,Transportation & Material Moving Occupations,531000-536000,Transportation Occupations,5360XX,"Miscellaneous transportation workers, including bridge & lock tenders & traffic technicians",2014,2014,92,Public Administration,True,True,2880,1317.5480010295842,45666.30833333333,9934.017360992848,130,2.289493637162007,miscellaneous-transportation-workers-including-bridge-lock-tenders-traffic-technicians,,,,,0.0404421733792483
510000-530000,"Production, Transportation, & Material Moving Occupations",530000,Transportation & Material Moving Occupations,531000-536000,Transportation Occupations,537021,Crane & tower operators,2014,2014,92,Public Administration,True,True,694,646.775255182867,61276.41930835735,19825.51316041324,38,0.2139607720287136,crane-tower-operators,,,,,0.0097454403906938
510000-530000,"Production, Transportation, & Material Moving Occupations",530000,Transportation & Material Moving Occupations,531000-536000,Transportation Occupations,537030,"Dredge, excavating, & loading machine operators",2014,2014,92,Public Administration,True,True,334,448.69110877032017,47780.10778443114,23203.07684070851,21,0.21402290175486,dredge-excavating-loading-machine-operators,,,,,0.0046901687182878
510000-530000,"Production, Transportation, & Material Moving Occupations",530000,Transportation & Material Moving Occupations,537000,Material Moving Occupations,537051,Industrial truck & tractor operators,2014,2014,92,Public Administration,True,True,2280,1172.2994878235309,33991.61666666667,8431.71061520556,101,0.0869099149593236,industrial-truck-tractor-operators,,,,,0.0320167205919049
510000-530000,"Production, Transportation, & Material Moving Occupations",530000,Transportation & Material Moving Occupations,537000,Material Moving Occupations,537061,Cleaners of vehicles & equipment,2014,2014,92,Public Administration,True,True,2782,1294.93783591804,31243.600287562906,22477.242416518773,127,0.1597766490094626,cleaners-of-vehicles-equipment,,,,,0.0390660160906488
510000-530000,"Production, Transportation, & Material Moving Occupations",530000,Transportation & Material Moving Occupations,537000,Material Moving Occupations,537062,"Laborers & freight, stock, & material movers, hand",2014,2014,92,Public Administration,True,True,26100,3966.009217667448,36084.8237164751,4222.220535370411,1340,0.2466376506568897,laborers-freight-stock-material-movers-hand,,,,,0.3665071962494378
510000-530000,"Production, Transportation, & Material Moving Occupations",530000,Transportation & Material Moving Occupations,537000,Material Moving Occupations,537064,"Packers & packagers, hand",2014,2014,92,Public Administration,True,True,1258,870.7893103474435,28382.213036565976,17639.278624501447,55,0.0538110664276687,packers-packagers-hand,,,,,0.0176653660107966
510000-530000,"Production, Transportation, & Material Moving Occupations",530000,Transportation & Material Moving Occupations,537000,Material Moving Occupations,537070,Pumping station operators,2014,2014,92,Public Administration,True,True,774,683.0366611724775,45317.02196382429,19119.88867645026,30,0.5643580806704093,pumping-station-operators,,,,,0.0108688340956729
510000-530000,"Production, Transportation, & Material Moving Occupations",530000,Transportation & Material Moving Occupations,537000,Material Moving Occupations,537081,Refuse & recyclable material collectors,2014,2014,92,Public Administration,True,True,2028,1105.619082262789,29804.8234714004,10614.523145183291,96,0.4378852413394529,refuse-recyclable-material-collectors,,,,,0.0284780304212206
510000-530000,"Production, Transportation, & Material Moving Occupations",530000,Transportation & Material Moving Occupations,537000,Material Moving Occupations,5371XX,"Miscellaneous material moving workers, including mine shuttle car operators, & tank car, truck, & ship loaders",2014,2014,92,Public Administration,True,True,395,487.94703299408064,45819.3746835443,27860.01804837793,17,0.1434929845119898,miscellaneous-material-moving-workers-including-mine-shuttle-car-operators-tank-car-truck-ship-loaders,,,,,0.0055467564183344
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,511011,Firstline supervisors of production & operating workers,2022,2022,61-62,"Educational Services, Health Care & Social Assistance",True,True,6274,1944.634828572281,52888.39177558177,9235.786580390411,293,0.0330120826602548,firstline-supervisors-of-production-operating-workers,6546.0,-4.155209288114879,53020.48533455545,-0.2491368348293736,0.0174005734312657
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,512020,"Electrical, electronics, & electromechanical assemblers",2022,2022,61-62,"Educational Services, Health Care & Social Assistance",True,True,231,373.1473990835598,29739.991341991343,52079.61532009542,12,0.0079632253372837,electrical-electronics-electromechanical-assemblers,224.0,3.125,42515.02678571428,-30.048282712162266,0.0006406650402649
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,5120XX,Other assemblers and fabricators,2022,2022,61-62,"Educational Services, Health Care & Social Assistance",True,True,11041,2579.66435279857,23457.95960510824,12459.376990946836,683,0.0457924569400141,other-assemblers-and-fabricators,11955.0,-7.6453366792137185,19946.37172731075,17.605146067690022,0.0306215701712791
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,513011,Bakers,2022,2022,61-62,"Educational Services, Health Care & Social Assistance",True,True,3986,1550.0214774034605,30712.718263923733,13568.336248840043,199,0.0787490536899921,bakers,4005.0,-0.4744069912609238,28155.33058676654,9.083138517148882,0.0110549387467365
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,513020,"Butchers & other meat, poultry, & fish processing workers",2022,2022,61-62,"Educational Services, Health Care & Social Assistance",True,True,228,370.7164491802607,46856.7149122807,50130.73819905811,12,0.0038360931594786,butchers-other-meat-poultry-fish-processing-workers,235.0,-2.9787234042553195,41982.56595744681,11.609935799956324,0.0006323447150667
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,513092,Food batchmakers,2022,2022,61-62,"Educational Services, Health Care & Social Assistance",True,True,367,470.334966313947,27218.694822888283,16987.117606433705,21,0.0171176992085418,food-batchmakers,418.0,-12.200956937799043,19237.23923444976,41.48961028745462,0.0010178531159187
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,513093,Food cooking machine operators & tenders,2022,2022,61-62,"Educational Services, Health Care & Social Assistance",True,True,123,272.2871453243324,45903.0406504065,49326.55002546976,8,0.0489969028015599,food-cooking-machine-operators-tenders,58.0,112.06896551724137,19618.41379310345,133.97936823283342,0.000341133333128
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,514033,"Grinding, lapping, polishing, and buffing machine tool setters, operators, and tenders, metal and plastic",2022,2022,61-62,"Educational Services, Health Care & Social Assistance",True,True,177,326.6338118294733,41136.66666666666,54981.12698978094,6,0.0179719283523224,grinding-lapping-polishing-and-buffing-machine-tool-setters-operators-and-tenders-metal-and-plastic,,,,,0.0004908991866965
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,514041,Machinists,2022,2022,61-62,"Educational Services, Health Care & Social Assistance",True,True,1926,1077.457505393744,52819.90965732087,17740.078924274476,97,0.0233549628842218,machinists,1880.0,2.4468085106382977,50822.58829787234,3.929987484584984,0.0053416487772741
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,514050,"Metal furnace operators, tenders, pourers, & casters",2022,2022,61-62,"Educational Services, Health Care & Social Assistance",True,True,92,235.487869723941,29947.728260869564,35714.42459634316,5,0.0182319210574141,metal-furnace-operators-tenders-pourers-casters,,,,,0.0002551566394128
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,514111,Tool & die makers,2022,2022,61-62,"Educational Services, Health Care & Social Assistance",True,True,105,251.5760293293562,55193.76190476191,28625.517319350434,5,0.0081218533669835,tool-die-makers,79.0,32.91139240506329,53888.24050632912,2.42264617691398,0.0002912113819386
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,514120,"Welding, soldering, & brazing workers",2022,2022,61-62,"Educational Services, Health Care & Social Assistance",True,True,2689,1273.1111486243844,62383.23503161027,16508.991261226824,125,0.0197987234759481,welding-soldering-brazing-workers,2875.0,-6.469565217391304,57699.28973913044,8.117856066611646,0.0074577848193614
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,514XXX,"Miscellaneous metal workers & plastic workers, including multiple machine tool setters",2022,2022,61-62,"Educational Services, Health Care & Social Assistance",True,True,213,358.3143952912662,47622.75117370892,67941.79451348403,11,0.0021806934741615,miscellaneous-metal-workers-plastic-workers-including-multiple-machine-tool-setters,297.0,-28.28282828282828,40379.74074074074,17.93723857582974,0.0005907430890754
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,515111,Prepress technicians & workers,2022,2022,61-62,"Educational Services, Health Care & Social Assistance",True,True,867,722.9080647651626,38325.542099192615,17138.318952688227,48,0.1701768778301478,prepress-technicians-workers,1125.0,-22.933333333333334,28666.122666666663,33.69628862907938,0.0024045739822931
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,515112,Printing press operators,2022,2022,61-62,"Educational Services, Health Care & Social Assistance",True,True,3616,1476.3312332324197,38787.39297566372,10162.692501406264,219,0.1061637022535741,printing-press-operators,3697.0,-2.1909656478225585,39422.27616986746,-1.6104681309320696,0.0100287653056195
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,515113,Print binding & finishing workers,2022,2022,61-62,"Educational Services, Health Care & Social Assistance",True,True,437,513.2333312883409,35996.79405034325,34304.046661985165,26,0.1319829849880767,print-binding-finishing-workers,459.0,-4.793028322440087,24944.668845315904,44.30656214986276,0.0012119940372112
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,516011,Laundry & drycleaning workers,2022,2022,61-62,"Educational Services, Health Care & Social Assistance",True,True,31289,4342.36106327509,25120.698648087186,3681.1602316519993,1570,0.9725136055670842,laundry-drycleaning-workers,35123.0,-10.91592403837941,22839.502491245054,9.987941539955044,0.0867782183759762
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,516021,"Pressers, textile, garment, & related materials",2022,2022,61-62,"Educational Services, Health Care & Social Assistance",True,True,488,542.3554055457106,39800.92008196721,28534.89797553812,23,0.0696577080998984,pressers-textile-garment-related-materials,417.0,17.026378896882495,34870.64508393285,14.13875477831654,0.0013534395655813
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,516031,Sewing machine operators,2022,2022,61-62,"Educational Services, Health Care & Social Assistance",True,True,1125,823.4730945284846,17925.620444444445,29579.936035958614,62,0.0350741169998274,sewing-machine-operators,1396.0,-19.412607449856733,17575.14183381089,1.9941723028334744,0.0031201219493423
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,516050,"Tailors, dressmakers, & sewers",2022,2022,61-62,"Educational Services, Health Care & Social Assistance",True,True,357,463.88289312921,18136.165266106444,21026.732839397293,23,0.0310933179498853,tailors-dressmakers-sewers,488.0,-26.84426229508197,19744.116803278688,-8.143952718640875,0.0009901186985913
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,516060,"Textile machine setters, operators, and tenders",2022,2022,61-62,"Educational Services, Health Care & Social Assistance",True,True,159,309.5801410902151,15294.358490566035,26850.605526415595,7,0.0310600260991024,textile-machine-setters-operators-and-tenders,183.0,-13.114754098360656,13470.590163934428,13.538889569326289,0.000440977235507
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,516093,Upholsterers,2022,2022,61-62,"Educational Services, Health Care & Social Assistance",True,True,41,157.20509902013504,32702.731707317074,63860.35787612436,5,0.0075071153586993,upholsterers,32.0,28.125,46648.71875,-29.895755802902784,0.0001137111110426
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,51609X,"Miscellaneous textile, apparel, & furnishings workers except upholsterers",2022,2022,61-62,"Educational Services, Health Care & Social Assistance",True,True,73,209.7664770716253,18683.013698630137,55262.081094022185,8,0.0171051861341431,miscellaneous-textile-apparel-furnishings-workers-except-upholsterers,163.0,-55.21472392638037,28952.546012269937,-35.47022189097852,0.0002024612464906
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,517011,Cabinetmakers & bench carpenters,2022,2022,61-62,"Educational Services, Health Care & Social Assistance",True,True,295,421.6822742920175,54042.81016949152,36289.77376485739,14,0.0264892498146772,cabinetmakers-bench-carpenters,301.0,-1.9933554817275747,49393.6976744186,9.412359701672496,0.0008181653111608
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,517021,Furniture finishers,2022,2022,61-62,"Educational Services, Health Care & Social Assistance",True,True,87,228.99935587186965,2547.448275862069,21706.871324342577,5,0.0378719568810105,furniture-finishers,,,,,0.0002412894307491
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,517041,"Sawing machine setters, operators, & tenders, wood",2022,2022,61-62,"Educational Services, Health Care & Social Assistance",True,True,99,244.2824205108116,37455.080808080806,47000.02481475838,5,0.0158272305271667,sawing-machine-setters-operators-tenders-wood,,,,,0.0002745707315421
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,5170XX,"Miscellaneous woodworkers, including model makers & patternmakers",2022,2022,61-62,"Educational Services, Health Care & Social Assistance",True,True,207,353.23167106833927,20609.95652173913,21363.417673445707,20,0.0374610591991816,miscellaneous-woodworkers-including-model-makers-patternmakers,196.0,5.612244897959184,22970.408163265307,-10.276054412045896,0.0005741024386789
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,518010,"Power plant operators, distributors, & dispatchers",2022,2022,61-62,"Educational Services, Health Care & Social Assistance",True,True,427,507.32712907264585,63659.44964871195,66111.34129982849,24,0.0364752448419002,power-plant-operators-distributors-dispatchers,588.0,-27.380952380952383,94828.90816326533,-32.869152580444606,0.0011842596198837
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,518021,Stationary engineers & boiler operators,2022,2022,61-62,"Educational Services, Health Care & Social Assistance",True,True,21553,3604.1084840748176,74334.97471349697,6867.433655297274,989,0.9097450765151308,stationary-engineers-boiler-operators,21192.0,1.7034730086825218,69240.94002453756,7.3569692831353635,0.0597759896659342
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,518031,Water & wastewater treatment plant & system operators,2022,2022,61-62,"Educational Services, Health Care & Social Assistance",True,True,495,546.2313869968705,50453.40202020202,27515.522341738368,30,0.0204436804523816,water-wastewater-treatment-plant-system-operators,598.0,-17.224080267558527,46637.74414715719,8.181480349918287,0.0013728536577106
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,518090,Miscellaneous plant & system operators,2022,2022,61-62,"Educational Services, Health Care & Social Assistance",True,True,2402,1203.2554332195243,57130.34471273938,11914.040048458008,107,0.2248026570758055,miscellaneous-plant-system-operators,2577.0,-6.790842064415988,53140.83391540552,7.50742979247322,0.0066618070420625
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,519010,"Chemical processing machine setters, operators, & tenders",2022,2022,61-62,"Educational Services, Health Care & Social Assistance",True,True,1995,1096.587676223682,34330.10877192982,17995.894018305837,76,0.1157072327427946,chemical-processing-machine-setters-operators-tenders,1449.0,37.68115942028986,36751.64596273292,-6.5889217404265175,0.0055330162568337
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,519020,"Crushing, grinding, polishing, mixing, & blending workers",2022,2022,61-62,"Educational Services, Health Care & Social Assistance",True,True,513,556.0741528644969,34013.9044834308,27498.69279297304,28,0.0263530264927405,crushing-grinding-polishing-mixing-blending-workers,590.0,-13.050847457627118,30899.413559322034,10.079449948554627,0.0014227756089001
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,519030,Cutting workers,2022,2022,61-62,"Educational Services, Health Care & Social Assistance",True,True,3638,1480.8153677539203,11591.644859813085,7338.108928204576,321,0.2390337567793684,cutting-workers,4185.0,-13.070489844683392,9838.113500597372,17.823857786446943,0.01008978102374
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,519041,"Extruding, forming, pressing, & compacting machine setters, operators, & tenders",2022,2022,61-62,"Educational Services, Health Care & Social Assistance",True,True,179,328.47401472036165,11659.262569832405,24090.268813468778,15,0.0284294082725206,extruding-forming-pressing-compacting-machine-setters-operators-tenders,183.0,-2.185792349726776,7875.371584699454,48.04714221338361,0.000496446070162
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,519051,"Furnace, kiln, oven, drier, & kettle operators & tenders",2022,2022,61-62,"Educational Services, Health Care & Social Assistance",True,True,99,244.2824205108116,60805.47474747475,41794.63356468627,7,0.0371060157973618,furnace-kiln-oven-drier-kettle-operators-tenders,126.0,-21.428571428571427,60509.26190476191,0.4895330621931282,0.0002745707315421
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,519061,"Inspectors, testers, sorters, samplers, & weighers",2022,2022,61-62,"Educational Services, Health Care & Social Assistance",True,True,19954,3467.8576104438257,48088.51698907487,8353.27564975744,911,0.0993753964094679,inspectors-testers-sorters-samplers-weighers,20399.0,-2.1814794842884453,45937.98553850679,4.681379527984375,0.0553412563352689
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,519071,Jewelers & precious stone & metal workers,2022,2022,61-62,"Educational Services, Health Care & Social Assistance",True,True,638,620.1320641486502,28584.559561128528,30275.20818055078,40,0.0826419191143029,jewelers-precious-stone-metal-workers,643.0,-0.7776049766718507,24912.43079315708,14.740146389007164,0.0017694558254937
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,519080,"Medical, dental, & ophthalmic laboratory technicians",2022,2022,61-62,"Educational Services, Health Care & Social Assistance",True,True,40933,4966.53051508989,42041.60686976279,3455.877024048484,1717,2.0659081854298056,medical-dental-ophthalmic-laboratory-technicians,39936.0,2.496494391025641,39926.53427984776,5.297410927505858,0.1135252904466053
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,519111,Packaging & filling machine operators & tenders,2022,2022,61-62,"Educational Services, Health Care & Social Assistance",True,True,855,717.8878374487585,15422.077192982457,11889.426675218416,44,0.0136483301551614,packaging-filling-machine-operators-tenders,846.0,1.0638297872340423,15806.3463356974,-2.431106686857166,0.0023712926815001
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,519120,Painting workers,2022,2022,61-62,"Educational Services, Health Care & Social Assistance",True,True,252,389.73972044917423,25989.78571428572,26951.61621197246,11,0.0076976231848869,painting-workers,249.0,1.2048192771084338,25735.71485943775,0.9872306102070096,0.0006989073166526
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,519151,Photographic process workers & processing machine operators,2022,2022,61-62,"Educational Services, Health Care & Social Assistance",True,True,1641,994.5501945637508,43181.32906764168,23630.224057125622,95,0.2693312245557833,photographic-process-workers-processing-machine-operators,1352.0,21.375739644970416,48844.83136094674,-11.594885549821438,0.0045512178834407
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,519160,Computer numerically controlled tool operators and programmers,2022,2022,61-62,"Educational Services, Health Care & Social Assistance",True,True,771,681.7118559804719,33725.37613488975,22175.1442245594,29,0.0318322947886898,computer-numerically-controlled-tool-operators-and-programmers,1150.0,-32.95652173913044,25862.952173913043,30.400334455659056,0.0021383235759493
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,519191,Adhesive bonding machine operators & tenders,2022,2022,61-62,"Educational Services, Health Care & Social Assistance",True,True,55,182.07739232245385,4696.527272727273,10472.684761063752,9,0.0195759022863437,adhesive-bonding-machine-operators-tenders,58.0,-5.172413793103448,4349.5,7.978555528848676,0.0001525392953011
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,519195,"Molders, shapers, & casters, except metal & plastic",2022,2022,61-62,"Educational Services, Health Care & Social Assistance",True,True,150,300.690823202444,41857.72,21358.81628731572,7,0.0255794917456442,molders-shapers-casters-except-metal-plastic,164.0,-8.536585365853659,32434.189024390245,29.05431354711332,0.0004160162599123
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,519196,"Paper goods machine setters, operators, & tenders",2022,2022,61-62,"Educational Services, Health Care & Social Assistance",True,True,363,467.7648167966392,7309.440771349862,10384.656978461197,24,0.0673306353760037,paper-goods-machine-setters-operators-tenders,472.0,-23.09322033898305,26591.5,-72.51211563337961,0.0010067593489878
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,519198,Helpersproduction workers,2022,2022,61-62,"Educational Services, Health Care & Social Assistance",True,True,5056,1745.7058766721068,19668.06428006329,7032.572545060792,219,0.3381182166207827,helpersproduction-workers,4589.0,10.176509043364568,17527.111571148398,12.215091461157488,0.0140225214007777
510000-530000,"Production, Transportation, & Material Moving Occupations",510000,Production Occupations,510000,Production Occupations,5191XX,"Miscellaneous production workers, including semiconductor processors",2022,2022,61-62,"Educational Services, Health Care & Social Assistance",True,True,19611,3437.9268571121493,26129.811687318343,7268.92736742201,1353,0.0624549508455457,miscellaneous-production-workers-including-semiconductor-processors,21041.0,-6.796254930849294,23041.467991065063,13.40341551784316,0.0543899658209361
510000-530000,"Production, Transportation, & Material Moving Occupations",530000,Transportation & Material Moving Occupations,531000-536000,Transportation Occupations,531000,Supervisors of transportation & material moving workers,2022,2022,61-62,"Educational Services, Health Care & Social Assistance",True,True,7097,2068.245224905381,59375.71340002818,10729.460813952124,378,0.0993588275502712,supervisors-of-transportation-material-moving-workers,7398.0,-4.0686672073533385,55142.36334144363,7.677128440018939,0.019683115977318
510000-530000,"Production, Transportation, & Material Moving Occupations",530000,Transportation & Material Moving Occupations,531000-536000,Transportation Occupations,532010,Aircraft pilots & flight engineers,2022,2022,61-62,"Educational Services, Health Care & Social Assistance",True,True,13168,2817.188260217673,78169.8062727825,16956.264170315113,656,0.2752052641568752,aircraft-pilots-flight-engineers,11337.0,16.15065714033695,77769.79730087325,0.5143500250639829,0.0365206807368357
510000-530000,"Production, Transportation, & Material Moving Occupations",530000,Transportation & Material Moving Occupations,531000-536000,Transportation Occupations,532020,Air traffic controllers & airfield operations specialists,2022,2022,61-62,"Educational Services, Health Care & Social Assistance",True,True,549,575.2546622739525,54797.87067395264,37592.2359209554,23,0.0561830131460856,air-traffic-controllers-airfield-operations-specialists,615.0,-10.731707317073171,53457.39024390244,2.507568034904399,0.001522619511279
510000-530000,"Production, Transportation, & Material Moving Occupations",530000,Transportation & Material Moving Occupations,531000-536000,Transportation Occupations,533011,"Ambulance drivers & attendants, except emergency medical technicians",2022,2022,61-62,"Educational Services, Health Care & Social Assistance",True,True,9187,2353.143988145259,31316.51823228475,6732.322060123983,377,3.81304539104684,ambulance-drivers-attendants-except-emergency-medical-technicians,9773.0,-5.996111736416658,29663.734984139977,5.571730090726777,0.0254796091987629
510000-530000,"Production, Transportation, & Material Moving Occupations",530000,Transportation & Material Moving Occupations,531000-536000,Transportation Occupations,533030,Driver/sales workers & truck drivers,2022,2022,61-62,"Educational Services, Health Care & Social Assistance",True,True,43821,5138.700883816339,33804.76130165902,4293.049873454974,2084,0.0525089079424939,driversales-workers-truck-drivers,45207.0,-3.0658968743778616,30844.741500210144,9.59651356270471,0.1215349901707838
510000-530000,"Production, Transportation, & Material Moving Occupations",530000,Transportation & Material Moving Occupations,531000-536000,Transportation Occupations,533051,"Bus drivers, school",2022,2022,61-62,"Educational Services, Health Care & Social Assistance",True,True,192129,10754.66258600024,29027.457057497828,1597.5100631901714,9955,2.821459619060968,bus-drivers-school,185310.0,3.679779828395661,26638.96165884194,8.966173040994272,0.5328585866712883
510000-530000,"Production, Transportation, & Material Moving Occupations",530000,Transportation & Material Moving Occupations,531000-536000,Transportation Occupations,533052,"Bus drivers, transit and intercity",2022,2022,61-62,"Educational Services, Health Care & Social Assistance",True,True,30554,4291.065825447461,28611.68400209465,3273.118433149908,1614,0.5341551263324087,bus-drivers-transit-and-intercity,46017.0,-33.60279896559967,27075.190668665928,5.674912329267193,0.0847397387024059
510000-530000,"Production, Transportation, & Material Moving Occupations",530000,Transportation & Material Moving Occupations,531000-536000,Transportation Occupations,533053,Shuttle drivers and chauffeurs,2022,2022,61-62,"Educational Services, Health Care & Social Assistance",True,True,9656,2412.457122286888,27519.64125932063,5156.465342272431,438,0.4866150884459084,shuttle-drivers-and-chauffeurs,12383.0,-22.022127109747235,25293.391262214325,8.801706240286128,0.0267803533714221
510000-530000,"Production, Transportation, & Material Moving Occupations",530000,Transportation & Material Moving Occupations,531000-536000,Transportation Occupations,533054,Taxi drivers,2022,2022,61-62,"Educational Services, Health Care & Social Assistance",True,True,1752,1027.6359967427354,27253.476598173515,20796.05431923181,89,0.0255773172241138,taxi-drivers,6445.0,-72.81613653995346,27739.38169123352,-1.7516796101246896,0.0048590699157758
510000-530000,"Production, Transportation, & Material Moving Occupations",530000,Transportation & Material Moving Occupations,531000-536000,Transportation Occupations,533099,"Motor vehicle operators, all other",2022,2022,61-62,"Educational Services, Health Care & Social Assistance",True,True,35660,4635.691418084451,27238.629556926528,2546.122527750849,1753,1.1056338328576392,motor-vehicle-operators-all-other,29359.0,21.46190265336013,25322.73156442658,7.565921502684192,0.0989009321898211
510000-530000,"Production, Transportation, & Material Moving Occupations",530000,Transportation & Material Moving Occupations,531000-536000,Transportation Occupations,535020,Ship & boat captains & operators,2022,2022,61-62,"Educational Services, Health Care & Social Assistance",True,True,832,708.1662646026482,48221.621394230766,28057.79440662325,42,0.0782853463759147,ship-boat-captains-operators,780.0,6.666666666666667,40243.24615384615,19.825376933769306,0.0023075035216469
510000-530000,"Production, Transportation, & Material Moving Occupations",530000,Transportation & Material Moving Occupations,531000-536000,Transportation Occupations,5350XX,"Sailors & marine oilers, & ship engineers",2022,2022,61-62,"Educational Services, Health Care & Social Assistance",True,True,119,267.82312273120067,51595.08403361344,122345.10936644634,8,0.0121769212078958,sailors-marine-oilers-ship-engineers,125.0,-4.8,47232.96,9.235339122539523,0.0003300395661971
